0.001414,0.001414,0.785398,0.020000,-0.000000,
0.002828,0.002828,0.785398,0.020000,-0.000000,
0.004243,0.004243,0.785398,0.020000,-0.000000,
0.005657,0.005657,0.785398,0.020000,-0.000000,
0.007071,0.007071,0.785398,0.020000,-0.000000,
0.008485,0.008485,0.785398,0.020000,-0.000000,
0.009899,0.009899,0.785398,0.020000,-0.000000,
0.011314,0.011314,0.785398,0.020000,-0.000000,
0.012728,0.012728,0.785398,0.020000,-0.000000,
0.014142,0.014142,0.785398,0.020000,-0.000000,
0.015556,0.015556,0.785398,0.020000,-0.000000,
0.016971,0.016971,0.785398,0.020000,-0.000000,
0.018385,0.018385,0.785398,0.020000,-0.000000,
0.019799,0.019799,0.785398,0.020000,-0.000000,
0.021213,0.021213,0.785398,0.020000,-0.000000,
0.022627,0.022627,0.785398,0.020000,-0.000000,
0.024042,0.024042,0.785398,0.020000,-0.000000,
0.025456,0.025456,0.785398,0.020000,-0.000000,
0.026870,0.026870,0.785398,0.020000,-0.000000,
0.028284,0.028284,0.785398,0.020000,-0.000000,
0.029698,0.029698,0.785398,0.020000,-0.000000,
0.031113,0.031113,0.785398,0.020000,-0.000000,
0.032527,0.032527,0.785398,0.020000,-0.000000,
0.033941,0.033941,0.785398,0.020000,-0.000000,
0.035355,0.035355,0.785398,0.020000,-0.000000,
0.036770,0.036770,0.785398,0.020000,-0.000000,
0.038184,0.038184,0.785398,0.020000,-0.000000,
0.039598,0.039598,0.785398,0.020000,-0.000000,
0.041012,0.041012,0.785398,0.020000,-0.000000,
0.042426,0.042426,0.785398,0.020000,-0.000000,

0.045255,0.045255,0.785398,0.040000,-0.000000,
0.048083,0.048083,0.785398,0.040000,-0.000000,
0.050912,0.050912,0.785398,0.040000,-0.000000,
0.053740,0.053740,0.785398,0.040000,-0.000000,
0.056569,0.056569,0.785398,0.040000,-0.000000,
0.059397,0.059397,0.785398,0.040000,-0.000000,
0.062225,0.062225,0.785398,0.040000,-0.000000,
0.065054,0.065054,0.785398,0.040000,-0.000000,
0.067882,0.067882,0.785398,0.040000,-0.000000,
0.070711,0.070711,0.785398,0.040000,-0.000000,
0.073539,0.073539,0.785398,0.040000,-0.000000,
0.076368,0.076368,0.785398,0.040000,-0.000000,
0.079196,0.079196,0.785398,0.040000,-0.000000,
0.082024,0.082024,0.785398,0.040000,-0.000000,
0.084853,0.084853,0.785398,0.040000,-0.000000,
0.087681,0.087681,0.785398,0.040000,-0.000000,
0.090510,0.090510,0.785398,0.040000,-0.000000,
0.093338,0.093338,0.785398,0.040000,-0.000000,
0.096167,0.096167,0.785398,0.040000,-0.000000,
0.098995,0.098995,0.785398,0.040000,-0.000000,
0.101823,0.101823,0.785398,0.040000,-0.000000,
0.104652,0.104652,0.785398,0.040000,-0.000000,
0.107480,0.107480,0.785398,0.040000,-0.000000,
0.110309,0.110309,0.785398,0.040000,-0.000000,
0.113137,0.113137,0.785398,0.040000,-0.000000,
0.115966,0.115966,0.785398,0.040000,-0.000000,
0.118794,0.118794,0.785398,0.040000,-0.000000,
0.121622,0.121622,0.785398,0.040000,-0.000000,
0.124451,0.124451,0.785398,0.040000,-0.000000,
0.127279,0.127279,0.785398,0.040000,-0.000000,

0.131522,0.131522,0.785398,0.060000,-0.000000,
0.135765,0.135765,0.785398,0.060000,-0.000000,
0.140007,0.140007,0.785398,0.060000,-0.000000,
0.144250,0.144250,0.785398,0.060000,-0.000000,
0.148492,0.148492,0.785398,0.060000,-0.000000,
0.152735,0.152735,0.785398,0.060000,-0.000000,
0.156978,0.156978,0.785398,0.060000,-0.000000,
0.161220,0.161220,0.785398,0.060000,-0.000000,
0.165463,0.165463,0.785398,0.060000,-0.000000,
0.169706,0.169706,0.785398,0.060000,-0.000000,
0.173948,0.173948,0.785398,0.060000,-0.000000,
0.178191,0.178191,0.785398,0.060000,-0.000000,
0.182434,0.182434,0.785398,0.060000,-0.000000,
0.186676,0.186676,0.785398,0.060000,-0.000000,
0.190919,0.190919,0.785398,0.060000,-0.000000,
0.195161,0.195161,0.785398,0.060000,-0.000000,
0.199404,0.199404,0.785398,0.060000,-0.000000,
0.203647,0.203647,0.785398,0.060000,-0.000000,
0.207889,0.207889,0.785398,0.060000,-0.000000,
0.212132,0.212132,0.785398,0.060000,-0.000000,
0.216375,0.216375,0.785398,0.060000,-0.000000,
0.220617,0.220617,0.785398,0.060000,-0.000000,
0.224860,0.224860,0.785398,0.060000,-0.000000,
0.229103,0.229103,0.785398,0.060000,-0.000000,
0.233345,0.233345,0.785398,0.060000,-0.000000,
0.237588,0.237588,0.785398,0.060000,-0.000000,
0.241831,0.241831,0.785398,0.060000,-0.000000,
0.246073,0.246073,0.785398,0.060000,-0.000000,
0.250316,0.250316,0.785398,0.060000,-0.000000,
0.254558,0.254558,0.785398,0.060000,-0.000000,

0.260215,0.260215,0.785398,0.080000,-0.000000,
0.265872,0.265872,0.785398,0.080000,-0.000000,
0.271529,0.271529,0.785398,0.080000,-0.000000,
0.277186,0.277186,0.785398,0.080000,-0.000000,
0.282843,0.282843,0.785398,0.080000,-0.000000,
0.288500,0.288500,0.785398,0.080000,-0.000000,
0.294156,0.294156,0.785398,0.080000,-0.000000,
0.299813,0.299813,0.785398,0.080000,-0.000000,
0.305470,0.305470,0.785398,0.080000,-0.000000,
0.311127,0.311127,0.785398,0.080000,-0.000000,
0.316784,0.316784,0.785398,0.080000,-0.000000,
0.322441,0.322441,0.785398,0.080000,-0.000000,
0.328098,0.328098,0.785398,0.080000,-0.000000,
0.333754,0.333754,0.785398,0.080000,-0.000000,
0.339411,0.339411,0.785398,0.080000,-0.000000,
0.345068,0.345068,0.785398,0.080000,-0.000000,
0.350725,0.350725,0.785398,0.080000,-0.000000,
0.356382,0.356382,0.785398,0.080000,-0.000000,
0.362039,0.362039,0.785398,0.080000,-0.000000,
0.367696,0.367696,0.785398,0.080000,-0.000000,
0.373352,0.373352,0.785398,0.080000,-0.000000,
0.379009,0.379009,0.785398,0.080000,-0.000000,
0.384666,0.384666,0.785398,0.080000,-0.000000,
0.390323,0.390323,0.785398,0.080000,-0.000000,
0.395980,0.395980,0.785398,0.080000,-0.000000,
0.401637,0.401637,0.785398,0.080000,-0.000000,
0.407294,0.407294,0.785398,0.080000,-0.000000,
0.412950,0.412950,0.785398,0.080000,-0.000000,
0.418607,0.418607,0.785398,0.080000,-0.000000,
0.424264,0.424264,0.785398,0.080000,-0.000000,

0.431335,0.431335,0.785398,0.100000,-0.000000,
0.438406,0.438406,0.785398,0.100000,-0.000000,
0.445477,0.445477,0.785398,0.100000,-0.000000,
0.452548,0.452548,0.785398,0.100000,-0.000000,
0.459619,0.459619,0.785398,0.100000,-0.000000,
0.466690,0.466690,0.785398,0.100000,-0.000000,
0.473762,0.473762,0.785398,0.100000,-0.000000,
0.480833,0.480833,0.785398,0.100000,-0.000000,
0.487904,0.487904,0.785398,0.100000,-0.000000,
0.494975,0.494975,0.785398,0.100000,-0.000000,
0.502046,0.502046,0.785398,0.100000,-0.000000,
0.509117,0.509117,0.785398,0.100000,-0.000000,
0.516188,0.516188,0.785398,0.100000,-0.000000,
0.523259,0.523259,0.785398,0.100000,-0.000000,
0.530330,0.530330,0.785398,0.100000,-0.000000,
0.537401,0.537401,0.785398,0.100000,-0.000000,
0.544472,0.544472,0.785398,0.100000,-0.000000,
0.551543,0.551543,0.785398,0.100000,-0.000000,
0.558614,0.558614,0.785398,0.100000,-0.000000,
0.565685,0.565685,0.785398,0.100000,-0.000000,
0.572757,0.572756,0.785398,0.100000,-0.000000,
0.579828,0.579828,0.785398,0.100000,-0.000000,
0.586899,0.586899,0.785398,0.100000,-0.000000,
0.593970,0.593970,0.785398,0.100000,-0.000000,
0.601041,0.601041,0.785398,0.100000,-0.000000,
0.608112,0.608112,0.785398,0.100000,-0.000000,
0.615183,0.615183,0.785398,0.100000,-0.000000,
0.622254,0.622254,0.785398,0.100000,-0.000000,
0.629325,0.629325,0.785398,0.100000,-0.000000,
0.636396,0.636396,0.785398,0.100000,-0.000000,

0.644881,0.644881,0.785398,0.120000,-0.000000,
0.653367,0.653367,0.785398,0.120000,-0.000000,
0.661852,0.661852,0.785398,0.120000,-0.000000,
0.670337,0.670337,0.785398,0.120000,-0.000000,
0.678823,0.678823,0.785398,0.120000,-0.000000,
0.687308,0.687308,0.785398,0.120000,-0.000000,
0.695793,0.695793,0.785398,0.120000,-0.000000,
0.704278,0.704278,0.785398,0.120000,-0.000000,
0.712764,0.712764,0.785398,0.120000,-0.000000,
0.721249,0.721249,0.785398,0.120000,-0.000000,
0.729734,0.729734,0.785398,0.120000,-0.000000,
0.738219,0.738219,0.785398,0.120000,-0.000000,
0.746705,0.746705,0.785398,0.120000,-0.000000,
0.755190,0.755190,0.785398,0.120000,-0.000000,
0.763675,0.763675,0.785398,0.120000,-0.000000,
0.772161,0.772161,0.785398,0.120000,-0.000000,
0.780646,0.780646,0.785398,0.120000,-0.000000,
0.789131,0.789131,0.785398,0.120000,-0.000000,
0.797616,0.797616,0.785398,0.120000,-0.000000,
0.806102,0.806102,0.785398,0.120000,-0.000000,
0.814587,0.814587,0.785398,0.120000,-0.000000,
0.823072,0.823072,0.785398,0.120000,-0.000000,
0.831558,0.831558,0.785398,0.120000,-0.000000,
0.840043,0.840043,0.785398,0.120000,-0.000000,
0.848528,0.848528,0.785398,0.120000,-0.000000,
0.857013,0.857013,0.785398,0.120000,-0.000000,
0.865499,0.865499,0.785398,0.120000,-0.000000,
0.873984,0.873984,0.785398,0.120000,-0.000000,
0.882469,0.882469,0.785398,0.120000,-0.000000,
0.890955,0.890955,0.785398,0.120000,-0.000000,

0.900854,0.900854,0.785398,0.140000,-0.000000,
0.910754,0.910754,0.785398,0.140000,-0.000000,
0.920653,0.920653,0.785398,0.140000,-0.000000,
0.930553,0.930553,0.785398,0.140000,-0.000000,
0.940452,0.940452,0.785398,0.140000,-0.000000,
0.950352,0.950352,0.785398,0.140000,-0.000000,
0.960251,0.960251,0.785398,0.140000,-0.000000,
0.970151,0.970150,0.785398,0.140000,-0.000000,
0.980050,0.980050,0.785398,0.140000,-0.000000,
0.989950,0.989949,0.785398,0.140000,-0.000000,
0.999849,0.999849,0.785398,0.140000,-0.000000,
1.009748,1.009748,0.785398,0.140000,-0.000000,
1.019648,1.019648,0.785398,0.140000,-0.000000,
1.029547,1.029547,0.785398,0.140000,-0.000000,
1.039447,1.039447,0.785398,0.140000,-0.000000,
1.049346,1.049346,0.785398,0.140000,-0.000000,
1.059246,1.059246,0.785398,0.140000,-0.000000,
1.069145,1.069145,0.785398,0.140000,-0.000000,
1.079045,1.079045,0.785398,0.140000,-0.000000,
1.088944,1.088944,0.785398,0.140000,-0.000000,
1.098844,1.098844,0.785398,0.140000,-0.000000,
1.108743,1.108743,0.785398,0.140000,-0.000000,
1.118643,1.118643,0.785398,0.140000,-0.000000,
1.128542,1.128542,0.785398,0.140000,-0.000000,
1.138442,1.138442,0.785398,0.140000,-0.000000,
1.148341,1.148341,0.785398,0.140000,-0.000000,
1.158241,1.158241,0.785398,0.140000,-0.000000,
1.168140,1.168140,0.785398,0.140000,-0.000000,
1.178040,1.178040,0.785398,0.140000,-0.000000,
1.187939,1.187939,0.785398,0.140000,-0.000000,

1.199253,1.199253,0.785398,0.160000,-0.000000,
1.210567,1.210567,0.785398,0.160000,-0.000000,
1.221881,1.221881,0.785398,0.160000,-0.000000,
1.233194,1.233194,0.785398,0.160000,-0.000000,
1.244508,1.244508,0.785398,0.160000,-0.000000,
1.255822,1.255822,0.785398,0.160000,-0.000000,
1.267135,1.267135,0.785398,0.160000,-0.000000,
1.278449,1.278449,0.785398,0.160000,-0.000000,
1.289763,1.289763,0.785398,0.160000,-0.000000,
1.301076,1.301076,0.785398,0.160000,-0.000000,
1.312390,1.312390,0.785398,0.160000,-0.000000,
1.323704,1.323704,0.785398,0.160000,-0.000000,
1.335018,1.335018,0.785398,0.160000,-0.000000,
1.346331,1.346331,0.785398,0.160000,-0.000000,
1.357645,1.357645,0.785398,0.160000,-0.000000,
1.368959,1.368959,0.785398,0.160000,-0.000000,
1.380272,1.380272,0.785398,0.160000,-0.000000,
1.391586,1.391586,0.785398,0.160000,-0.000000,
1.402900,1.402900,0.785398,0.160000,-0.000000,
1.414214,1.414214,0.785398,0.160000,-0.000000,
1.425527,1.425527,0.785398,0.160000,-0.000000,
1.436841,1.436841,0.785398,0.160000,-0.000000,
1.448155,1.448155,0.785398,0.160000,-0.000000,
1.459468,1.459468,0.785398,0.160000,-0.000000,
1.470782,1.470782,0.785398,0.160000,-0.000000,
1.482096,1.482096,0.785398,0.160000,-0.000000,
1.493410,1.493410,0.785398,0.160000,-0.000000,
1.504723,1.504723,0.785398,0.160000,-0.000000,
1.516037,1.516037,0.785398,0.160000,-0.000000,
1.527351,1.527351,0.785398,0.160000,-0.000000,

1.540079,1.540079,0.785398,0.180000,-0.000000,
1.552807,1.552806,0.785398,0.180000,-0.000000,
1.565534,1.565534,0.785398,0.180000,-0.000000,
1.578262,1.578262,0.785398,0.180000,-0.000000,
1.590990,1.590990,0.785398,0.180000,-0.000000,
1.603718,1.603718,0.785398,0.180000,-0.000000,
1.616446,1.616446,0.785398,0.180000,-0.000000,
1.629174,1.629174,0.785398,0.180000,-0.000000,
1.641902,1.641902,0.785398,0.180000,-0.000000,
1.654630,1.654630,0.785398,0.180000,-0.000000,
1.667358,1.667358,0.785398,0.180000,-0.000000,
1.680086,1.680086,0.785398,0.180000,-0.000000,
1.692814,1.692814,0.785398,0.180000,-0.000000,
1.705542,1.705542,0.785398,0.180000,-0.000000,
1.718270,1.718269,0.785398,0.180000,-0.000000,
1.730997,1.730997,0.785398,0.180000,-0.000000,
1.743725,1.743725,0.785398,0.180000,-0.000000,
1.756453,1.756453,0.785398,0.180000,-0.000000,
1.769181,1.769181,0.785398,0.180000,-0.000000,
1.781909,1.781909,0.785398,0.180000,-0.000000,
1.794637,1.794637,0.785398,0.180000,-0.000000,
1.807365,1.807365,0.785398,0.180000,-0.000000,
1.820093,1.820093,0.785398,0.180000,-0.000000,
1.832821,1.832821,0.785398,0.180000,-0.000000,
1.845549,1.845549,0.785398,0.180000,-0.000000,
1.858277,1.858277,0.785398,0.180000,-0.000000,
1.871005,1.871005,0.785398,0.180000,-0.000000,
1.883732,1.883732,0.785398,0.180000,-0.000000,
1.896460,1.896460,0.785398,0.180000,-0.000000,
1.909188,1.909188,0.785398,0.180000,-0.000000,

1.923330,1.923330,0.785398,0.200000,-0.000000,
1.937473,1.937473,0.785398,0.200000,-0.000000,
1.951615,1.951615,0.785398,0.200000,-0.000000,
1.965757,1.965757,0.785398,0.200000,-0.000000,
1.979899,1.979899,0.785398,0.200000,-0.000000,
1.994041,1.994041,0.785398,0.200000,-0.000000,
2.008183,2.008183,0.785398,0.200000,-0.000000,
2.022325,2.022325,0.785398,0.200000,-0.000000,
2.036468,2.036468,0.785398,0.200000,-0.000000,
2.050610,2.050610,0.785398,0.200000,-0.000000,
2.064752,2.064752,0.785398,0.200000,-0.000000,
2.078894,2.078894,0.785398,0.200000,-0.000000,
2.093036,2.093036,0.785398,0.200000,-0.000000,
2.107178,2.107178,0.785398,0.200000,-0.000000,
